0,5256
10D,4
10C,628
111,20
105,57
10F,43
10B,59
106,-1
107,-4
114,43
20,-58,-57,-155
24,1428
0,5801
10D,4
10C,1001
111,14
105,57
10F,43
10B,31
106,-3
107,-4
114,198
20,-51,-52,-151
24,1434
0,6361
10D,3
10C,907
111,14
105,57
10F,43
10B,29
106,-3
107,-4
114,197
20,-51,-54,-153
24,1430
0,6911
10D,2
10C,865
111,14
105,57
10F,43
10B,28
106,-3
107,-4
114,149
20,-48,-41,-159
24,1427
0,7461
10D,2
10C,1041
111,18
105,57
10F,43
10B,41
106,-4
107,-4
114,31
20,-55,-51,-155
24,1429
0,8011
10D,2
10C,1019
111,18
105,57
10F,43
10B,35
106,-4
107,-4
114,179
20,-47,-53,-152
24,1370
0,8561
10D,2
10C,1028
111,17
105,57
10F,43
10B,33
106,-4
107,-4
114,131
20,-45,-31,-147
24,1413
0,9116
10D,2
10C,1017
111,18
105,57
10F,43
10B,37
106,-5
107,-4
114,26
20,-48,-52,-149
24,1423
0,9661
10D,4
10C,1164
111,15
105,57
10F,43
10B,35
106,-6
107,-4
114,193
20,-47,-47,-148
24,1423
0,10212
10D,3
10C,1086
111,16
105,57
10F,43
10B,31
106,-6
107,-4
114,33
20,-47,-52,-146
24,1420
0,10761
10D,3
10C,1072
111,17
105,57
10F,43
10B,33
106,-5
107,-4
114,22
20,-57,-53,-157
24,1418
0,11312
10D,3
10C,1021
111,16
105,57
10F,43
10B,32
106,-5
107,-4
114,23
20,-55,-54,-155
24,1427
0,11862
10D,3
10C,977
111,16
105,57
10F,43
10B,35
106,-4
107,-4
114,23
20,-43,-48,-142
24,1432
0,12412
10D,2
10C,963
111,16
105,57
10F,43
10B,37
106,-3
107,-4
114,26
20,-48,-41,-152
24,1428
0,12962
10D,1
10C,1307
111,18
105,58
10F,43
10B,32
106,-3
107,-4
114,183
20,-56,-46,-156
24,1430
0,13512
10D,2
10C,1092
111,16
105,58
10F,43
10B,26
106,-3
107,-4
114,163
20,-52,-40,-157
24,1429
0,14062
10D,1
10C,1109
111,18
105,58
10F,43
10B,43
106,-2
107,-4
114,142
20,-55,-42,-157
24,1421
0,14612
10D,2
10C,1022
111,18
105,58
10F,43
10B,42
106,-3
107,-4
114,16
20,-55,-35,-155
24,1419
0,15162
10D,3
10C,935
111,19
105,58
10F,43
10B,49
106,-3
107,-4
114,14
20,-47,-51,-151
24,1424
0,15712
10D,4
10C,861
111,16
105,58
10F,43
10B,48
106,-3
107,-4
114,173
20,-58,-51,-157
24,1429
0,16262
10D,4
10C,1026
111,15
105,58
10F,43
10B,33
106,-3
107,-4
114,179
20,-60,-46,-149
24,1433
0,16812
10D,5
10C,979
111,16
105,58
10F,43
10B,38
106,-2
107,-4
114,15
20,-54,-58,-157
24,1417
0,17362
10D,5
10C,1000
111,14
105,59
10F,43
10B,28
106,-3
107,-4
114,167
20,-49,-47,-145
24,1430
0,17917
10D,4
10C,931
111,13
105,59
10F,43
10B,24
106,-3
107,-4
114,170
20,-54,-52,-155
24,1432
0,18462
10D,4
10C,810
111,13
105,59
10F,42
10B,24
106,-3
107,-4
114,157
20,-43,-45,-147
24,1432
0,19012
10D,3
10C,768
111,14
105,59
10F,42
10B,28
106,-3
107,-4
114,17
20,-47,-55,-155
24,1443
0,19562
10D,4
10C,923
111,15
105,59
10F,43
10B,38
106,-3
107,-4
114,15
20,-52,-53,-155
24,1431
0,20112
10D,3
10C,1015
111,14
105,59
10F,43
10B,28
106,-4
107,-4
114,170
20,-60,-44,-148
24,1422
0,20662
10D,3
10C,943
111,14
105,59
10F,43
10B,27
106,-4
107,-4
114,22
20,-53,-59,-149
24,1425
0,21212
10D,3
10C,865
111,14
105,59
10F,43
10B,26
106,-4
107,-4
114,10
20,-59,-57,-150
24,1419
0,21762
10D,3
10C,847
111,13
105,60
10F,43
10B,26
106,-4
107,-4
114,12
20,-55,-63,-155
24,1413
0,22312
10D,3
10C,804
111,13
105,60
10F,43
10B,25
106,-4
107,-4
114,12
20,-40,-78,-157
24,1394
0,22862
10D,3
10C,808
111,13
105,60
10F,43
10B,25
106,-3
107,-4
114,13
20,-44,-56,-140
24,1395
0,23412
10D,3
10C,800
111,13
105,60
10F,43
10B,25
106,-3
107,-4
114,16
20,-48,-59,-145
24,1409
0,23962
10D,3
10C,812
111,13
105,60
10F,43
10B,25
106,-2
107,-4
114,22
20,-52,-54,-146
24,1417
0,24512
10D,3
10C,833
111,13
105,60
10F,43
10B,25
106,-2
107,-4
114,147
20,-59,-50,-153
24,1420
0,25062
10D,2
10C,838
111,13
105,60
10F,42
10B,24
106,-2
107,-4
114,147
20,-57,-59,-149
24,1413
0,25612
10D,2
10C,829
111,13
105,60
10F,42
10B,24
106,-2
107,-4
114,139
20,-66,-58,-155
24,1425
0,26162
10D,2
10C,815
111,13
105,60
10F,42
10B,24
106,-2
107,-4
114,130
20,-60,-61,-150
24,1420
0,26717
10D,1
10C,815
111,13
105,60
10F,43
10B,24
106,-2
107,-4
114,109
20,-60,-57,-150
24,1428
0,27262
10D,0
10C,820
111,13
105,60
10F,42
10B,24
106,-2
107,-4
114,17
20,-58,-54,-152
24,1424
0,27812
10D,0
10C,816
111,13
105,60
10F,43
10B,24
106,-2
107,-4
114,15
20,-58,-54,-152
24,1424
0,28362
10D,0
10C,814
111,13
105,60
10F,42
10B,24
106,-2
107,-4
114,18
20,-58,-55,-151
24,1421
0,29010
10D,0
10C,814
111,13
105,60
10F,43
10B,24
106,-2
107,-4
114,21
20,-58,-54,-150
24,1426
0,29552
10D,0
10C,812
111,13
105,60
10F,42
10B,24
106,-2
107,-4
114,18
20,-58,-55,-151
24,1422
0,30101
10D,0
10C,834
111,13
105,61
10F,43
10B,24
106,-1
107,-4
114,20
20,-58,-55,-151
24,1425
0,30652
10D,0
10C,886
111,13
105,61
10F,43
10B,24
106,0
107,-4
114,25
20,-58,-55,-151
24,1423
0,31202
10D,0
10C,920
111,13
105,61
10F,43
10B,23
106,0
107,-4
114,149
20,-59,-55,-151
24,1425
0,31752
10D,0
10C,930
111,13
105,61
10F,43
10B,23
106,0
107,-4
114,147
20,-58,-55,-151
24,1427
0,32302
10D,0
10C,926
111,13
105,61
10F,43
10B,23
106,0
107,-4
114,139
20,-58,-55,-151
24,1427
0,32852
10D,0
10C,920
111,13
105,61
10F,43
10B,23
106,0
107,-4
114,114
20,-58,-55,-151
24,1425
0,33402
10D,0
10C,916
111,13
105,61
10F,42
10B,23
106,0
107,-4
114,20
20,-58,-55,-150
24,1425
0,33952
10D,0
10C,909
111,13
105,62
10F,42
10B,23
106,0
107,-4
114,15
20,-58,-55,-151
24,1428
0,34502
10D,0
10C,918
111,13
105,62
10F,43
10B,23
106,0
107,-4
114,18
20,-58,-55,-151
24,1427
0,35057
10D,0
10C,926
111,13
105,62
10F,43
10B,23
106,0
107,-4
114,85
20,-58,-55,-151
24,1425
0,35602
10D,0
10C,929
111,13
105,62
10F,43
10B,23
106,-1
107,-4
114,144
20,-59,-55,-152
24,1430
0,36153
10D,0
10C,924
111,13
105,62
10F,43
10B,23
106,-1
107,-4
114,124
20,-58,-55,-151
24,1420
0,36701
10D,0
10C,910
111,13
105,62
10F,43
10B,23
106,0
107,-4
114,22
20,-58,-55,-150
24,1422
0,37251
10D,0
10C,902
111,13
105,63
10F,43
10B,23
106,0
107,-4
114,13
20,-59,-55,-151
24,1425
0,37803
10D,0
10C,919
111,13
105,63
10F,43
10B,23
106,0
107,-4
114,15
20,-58,-55,-151
24,1421
0,38353
10D,0
10C,926
111,13
105,63
10F,43
10B,23
106,0
107,-4
114,20
20,-57,-55,-150
24,1420
0,38902
10D,0
10C,918
111,13
105,63
10F,43
10B,23
106,0
